"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,26,001,"Michigan","Alcona County",1,0,74,37,37
050,26,001,"Michigan","Alcona County",1,1,60,28,32
050,26,001,"Michigan","Alcona County",1,2,59,33,26
050,26,001,"Michigan","Alcona County",1,3,71,35,36
050,26,001,"Michigan","Alcona County",1,4,71,36,35
050,26,001,"Michigan","Alcona County",1,5,53,27,26
050,26,001,"Michigan","Alcona County",1,6,70,40,30
050,26,001,"Michigan","Alcona County",1,7,71,33,38
050,26,001,"Michigan","Alcona County",1,8,84,41,43
050,26,001,"Michigan","Alcona County",1,9,71,39,32
050,26,001,"Michigan","Alcona County",1,10,58,28,30
050,26,001,"Michigan","Alcona County",1,11,78,32,46
050,26,001,"Michigan","Alcona County",1,12,66,31,35
050,26,001,"Michigan","Alcona County",1,13,91,44,47
050,26,001,"Michigan","Alcona County",1,14,98,51,47
050,26,001,"Michigan","Alcona County",1,15,84,47,37
050,26,001,"Michigan","Alcona County",1,16,96,52,44
050,26,001,"Michigan","Alcona County",1,17,92,46,46
050,26,001,"Michigan","Alcona County",1,18,74,44,30
050,26,001,"Michigan","Alcona County",1,19,75,43,32
050,26,001,"Michigan","Alcona County",1,20,62,31,31
050,26,001,"Michigan","Alcona County",1,21,63,32,31
050,26,001,"Michigan","Alcona County",1,22,67,35,32
050,26,001,"Michigan","Alcona County",1,23,63,34,29
050,26,001,"Michigan","Alcona County",1,24,61,31,30
050,26,001,"Michigan","Alcona County",1,25,73,36,37
050,26,001,"Michigan","Alcona County",1,26,59,36,23
050,26,001,"Michigan","Alcona County",1,27,65,30,35
050,26,001,"Michigan","Alcona County",1,28,84,51,33
050,26,001,"Michigan","Alcona County",1,29,82,44,38
050,26,001,"Michigan","Alcona County",1,30,72,37,35
050,26,001,"Michigan","Alcona County",1,31,68,40,28
050,26,001,"Michigan","Alcona County",1,32,61,23,38
050,26,001,"Michigan","Alcona County",1,33,77,35,42
050,26,001,"Michigan","Alcona County",1,34,55,29,26
050,26,001,"Michigan","Alcona County",1,35,86,39,47
050,26,001,"Michigan","Alcona County",1,36,66,33,33
050,26,001,"Michigan","Alcona County",1,37,86,39,47
050,26,001,"Michigan","Alcona County",1,38,93,51,42
050,26,001,"Michigan","Alcona County",1,39,76,44,32
050,26,001,"Michigan","Alcona County",1,40,79,40,39
050,26,001,"Michigan","Alcona County",1,41,87,34,53
050,26,001,"Michigan","Alcona County",1,42,94,50,44
050,26,001,"Michigan","Alcona County",1,43,77,50,27
050,26,001,"Michigan","Alcona County",1,44,83,37,46
050,26,001,"Michigan","Alcona County",1,45,85,33,52
050,26,001,"Michigan","Alcona County",1,46,75,42,33
050,26,001,"Michigan","Alcona County",1,47,94,45,49
050,26,001,"Michigan","Alcona County",1,48,101,53,48
050,26,001,"Michigan","Alcona County",1,49,131,67,64
050,26,001,"Michigan","Alcona County",1,50,120,57,63
050,26,001,"Michigan","Alcona County",1,51,121,70,51
050,26,001,"Michigan","Alcona County",1,52,109,57,52
050,26,001,"Michigan","Alcona County",1,53,148,79,69
050,26,001,"Michigan","Alcona County",1,54,157,81,76
050,26,001,"Michigan","Alcona County",1,55,180,80,100
050,26,001,"Michigan","Alcona County",1,56,169,82,87
050,26,001,"Michigan","Alcona County",1,57,190,93,97
050,26,001,"Michigan","Alcona County",1,58,218,115,103
050,26,001,"Michigan","Alcona County",1,59,180,87,93
050,26,001,"Michigan","Alcona County",1,60,212,114,98
050,26,001,"Michigan","Alcona County",1,61,210,102,108
050,26,001,"Michigan","Alcona County",1,62,244,130,114
050,26,001,"Michigan","Alcona County",1,63,235,130,105
050,26,001,"Michigan","Alcona County",1,64,212,108,104
050,26,001,"Michigan","Alcona County",1,65,228,128,100
050,26,001,"Michigan","Alcona County",1,66,223,111,112
050,26,001,"Michigan","Alcona County",1,67,193,94,99
050,26,001,"Michigan","Alcona County",1,68,205,105,100
050,26,001,"Michigan","Alcona County",1,69,205,111,94
050,26,001,"Michigan","Alcona County",1,70,189,95,94
050,26,001,"Michigan","Alcona County",1,71,202,104,98
050,26,001,"Michigan","Alcona County",1,72,197,104,93
050,26,001,"Michigan","Alcona County",1,73,178,90,88
050,26,001,"Michigan","Alcona County",1,74,148,74,74
050,26,001,"Michigan","Alcona County",1,75,146,68,78
050,26,001,"Michigan","Alcona County",1,76,166,84,82
050,26,001,"Michigan","Alcona County",1,77,167,85,82
050,26,001,"Michigan","Alcona County",1,78,177,91,86
050,26,001,"Michigan","Alcona County",1,79,130,59,71
050,26,001,"Michigan","Alcona County",1,80,150,88,62
050,26,001,"Michigan","Alcona County",1,81,125,67,58
050,26,001,"Michigan","Alcona County",1,82,101,52,49
050,26,001,"Michigan","Alcona County",1,83,82,47,35
050,26,001,"Michigan","Alcona County",1,84,85,40,45
050,26,001,"Michigan","Alcona County",1,85,338,136,202
050,26,001,"Michigan","Alcona County",2,0,79,40,39
050,26,001,"Michigan","Alcona County",2,1,63,30,33
050,26,001,"Michigan","Alcona County",2,2,59,31,28
050,26,001,"Michigan","Alcona County",2,3,68,35,33
050,26,001,"Michigan","Alcona County",2,4,71,36,35
050,26,001,"Michigan","Alcona County",2,5,59,30,29
050,26,001,"Michigan","Alcona County",2,6,67,38,29
050,26,001,"Michigan","Alcona County",2,7,71,34,37
050,26,001,"Michigan","Alcona County",2,8,81,40,41
050,26,001,"Michigan","Alcona County",2,9,75,40,35
050,26,001,"Michigan","Alcona County",2,10,63,31,32
050,26,001,"Michigan","Alcona County",2,11,71,30,41
050,26,001,"Michigan","Alcona County",2,12,70,31,39
050,26,001,"Michigan","Alcona County",2,13,87,43,44
050,26,001,"Michigan","Alcona County",2,14,97,49,48
050,26,001,"Michigan","Alcona County",2,15,87,47,40
050,26,001,"Michigan","Alcona County",2,16,94,51,43
050,26,001,"Michigan","Alcona County",2,17,91,47,44
050,26,001,"Michigan","Alcona County",2,18,76,43,33
050,26,001,"Michigan","Alcona County",2,19,72,41,31
050,26,001,"Michigan","Alcona County",2,20,66,34,32
050,26,001,"Michigan","Alcona County",2,21,64,32,32
050,26,001,"Michigan","Alcona County",2,22,68,35,33
050,26,001,"Michigan","Alcona County",2,23,65,35,30
