"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,56,001,"Wyoming","Albany County",1,0,342,176,166
050,56,001,"Wyoming","Albany County",1,1,341,178,163
050,56,001,"Wyoming","Albany County",1,2,352,174,178
050,56,001,"Wyoming","Albany County",1,3,362,172,190
050,56,001,"Wyoming","Albany County",1,4,353,171,182
050,56,001,"Wyoming","Albany County",1,5,371,201,170
050,56,001,"Wyoming","Albany County",1,6,343,168,175
050,56,001,"Wyoming","Albany County",1,7,354,183,171
050,56,001,"Wyoming","Albany County",1,8,335,188,147
050,56,001,"Wyoming","Albany County",1,9,344,188,156
050,56,001,"Wyoming","Albany County",1,10,331,162,169
050,56,001,"Wyoming","Albany County",1,11,357,194,163
050,56,001,"Wyoming","Albany County",1,12,354,179,175
050,56,001,"Wyoming","Albany County",1,13,340,183,157
050,56,001,"Wyoming","Albany County",1,14,354,173,181
050,56,001,"Wyoming","Albany County",1,15,331,180,151
050,56,001,"Wyoming","Albany County",1,16,352,168,184
050,56,001,"Wyoming","Albany County",1,17,341,173,168
050,56,001,"Wyoming","Albany County",1,18,1008,495,513
050,56,001,"Wyoming","Albany County",1,19,1755,924,831
050,56,001,"Wyoming","Albany County",1,20,1567,785,782
050,56,001,"Wyoming","Albany County",1,21,1602,829,773
050,56,001,"Wyoming","Albany County",1,22,1369,760,609
050,56,001,"Wyoming","Albany County",1,23,1139,621,518
050,56,001,"Wyoming","Albany County",1,24,922,482,440
050,56,001,"Wyoming","Albany County",1,25,854,464,390
050,56,001,"Wyoming","Albany County",1,26,722,408,314
050,56,001,"Wyoming","Albany County",1,27,643,337,306
050,56,001,"Wyoming","Albany County",1,28,646,383,263
050,56,001,"Wyoming","Albany County",1,29,621,357,264
050,56,001,"Wyoming","Albany County",1,30,594,329,265
050,56,001,"Wyoming","Albany County",1,31,516,285,231
050,56,001,"Wyoming","Albany County",1,32,462,256,206
050,56,001,"Wyoming","Albany County",1,33,482,253,229
050,56,001,"Wyoming","Albany County",1,34,487,251,236
050,56,001,"Wyoming","Albany County",1,35,450,229,221
050,56,001,"Wyoming","Albany County",1,36,427,234,193
050,56,001,"Wyoming","Albany County",1,37,468,250,218
050,56,001,"Wyoming","Albany County",1,38,438,238,200
050,56,001,"Wyoming","Albany County",1,39,397,215,182
050,56,001,"Wyoming","Albany County",1,40,377,181,196
050,56,001,"Wyoming","Albany County",1,41,360,187,173
050,56,001,"Wyoming","Albany County",1,42,383,201,182
050,56,001,"Wyoming","Albany County",1,43,321,167,154
050,56,001,"Wyoming","Albany County",1,44,324,159,165
050,56,001,"Wyoming","Albany County",1,45,312,176,136
050,56,001,"Wyoming","Albany County",1,46,338,181,157
050,56,001,"Wyoming","Albany County",1,47,322,155,167
050,56,001,"Wyoming","Albany County",1,48,287,135,152
050,56,001,"Wyoming","Albany County",1,49,327,184,143
050,56,001,"Wyoming","Albany County",1,50,325,167,158
050,56,001,"Wyoming","Albany County",1,51,303,155,148
