"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,01,001,"Alabama","Autauga County",1,0,602,305,297
050,01,001,"Alabama","Autauga County",1,1,620,329,291
050,01,001,"Alabama","Autauga County",1,2,680,382,298
050,01,001,"Alabama","Autauga County",1,3,714,358,356
050,01,001,"Alabama","Autauga County",1,4,768,381,387
050,01,001,"Alabama","Autauga County",1,5,718,367,351
050,01,001,"Alabama","Autauga County",1,6,768,386,382
050,01,001,"Alabama","Autauga County",1,7,726,379,347
050,01,001,"Alabama","Autauga County",1,8,761,406,355
050,01,001,"Alabama","Autauga County",1,9,817,403,414
050,01,001,"Alabama","Autauga County",1,10,814,408,406
050,01,001,"Alabama","Autauga County",1,11,915,477,438
050,01,001,"Alabama","Autauga County",1,12,928,469,459
050,01,001,"Alabama","Autauga County",1,13,834,408,426
050,01,001,"Alabama","Autauga County",1,14,831,428,403
050,01,001,"Alabama","Autauga County",1,15,877,439,438
050,01,001,"Alabama","Autauga County",1,16,877,434,443
050,01,001,"Alabama","Autauga County",1,17,887,448,439
050,01,001,"Alabama","Autauga County",1,18,819,431,388
050,01,001,"Alabama","Autauga County",1,19,727,363,364
050,01,001,"Alabama","Autauga County",1,20,661,319,342
050,01,001,"Alabama","Autauga County",1,21,667,335,332
050,01,001,"Alabama","Autauga County",1,22,618,307,311
050,01,001,"Alabama","Autauga County",1,23,645,304,341
050,01,001,"Alabama","Autauga County",1,24,659,322,337
050,01,001,"Alabama","Autauga County",1,25,658,336,322
050,01,001,"Alabama","Autauga County",1,26,720,356,364
050,01,001,"Alabama","Autauga County",1,27,705,355,350
050,01,001,"Alabama","Autauga County",1,28,711,328,383
050,01,001,"Alabama","Autauga County",1,29,759,348,411
050,01,001,"Alabama","Autauga County",1,30,750,372,378
050,01,001,"Alabama","Autauga County",1,31,739,358,381
050,01,001,"Alabama","Autauga County",1,32,758,349,409
050,01,001,"Alabama","Autauga County",1,33,732,330,402
050,01,001,"Alabama","Autauga County",1,34,781,380,401
050,01,001,"Alabama","Autauga County",1,35,783,394,389
050,01,001,"Alabama","Autauga County",1,36,758,352,406
050,01,001,"Alabama","Autauga County",1,37,770,361,409
050,01,001,"Alabama","Autauga County",1,38,784,387,397
050,01,001,"Alabama","Autauga County",1,39,809,399,410
050,01,001,"Alabama","Autauga County",1,40,747,369,378
050,01,001,"Alabama","Autauga County",1,41,766,363,403
050,01,001,"Alabama","Autauga County",1,42,802,376,426
050,01,001,"Alabama","Autauga County",1,43,793,384,409
050,01,001,"Alabama","Autauga County",1,44,712,339,373
050,01,001,"Alabama","Autauga County",1,45,712,356,356
050,01,001,"Alabama","Autauga County",1,46,754,344,410
050,01,001,"Alabama","Autauga County",1,47,792,396,396
050,01,001,"Alabama","Autauga County",1,48,809,401,408
050,01,001,"Alabama","Autauga County",1,49,837,386,451
050,01,001,"Alabama","Autauga County",1,50,752,384,368
050,01,001,"Alabama","Autauga County",1,51,799,388,411
050,01,001,"Alabama","Autauga County",1,52,763,383,380
050,01,001,"Alabama","Autauga County",1,53,764,365,399
050,01,001,"Alabama","Autauga County",1,54,760,364,396
050,01,001,"Alabama","Autauga County",1,55,862,410,452
050,01,001,"Alabama","Autauga County",1,56,821,396,425
050,01,001,"Alabama","Autauga County",1,57,788,384,404
050,01,001,"Alabama","Autauga County",1,58,824,399,425
050,01,001,"Alabama","Autauga County",1,59,870,444,426
050,01,001,"Alabama","Autauga County",1,60,774,384,390
050,01,001,"Alabama","Autauga County",1,61,777,367,410
050,01,001,"Alabama","Autauga County",1,62,756,356,400
050,01,001,"Alabama","Autauga County",1,63,658,299,359
050,01,001,"Alabama","Autauga County",1,64,678,325,353
050,01,001,"Alabama","Autauga County",1,65,627,293,334
050,01,001,"Alabama","Autauga County",1,66,640,294,346
050,01,001,"Alabama","Autauga County",1,67,593,291,302
050,01,001,"Alabama","Autauga County",1,68,601,285,316
050,01,001,"Alabama","Autauga County",1,69,545,271,274
050,01,001,"Alabama","Autauga County",1,70,514,213,301
050,01,001,"Alabama","Autauga County",1,71,473,207,266
050,01,001,"Alabama","Autauga County",1,72,512,220,292
050,01,001,"Alabama","Autauga County",1,73,490,219,271
050,01,001,"Alabama","Autauga County",1,74,439,181,258
050,01,001,"Alabama","Autauga County",1,75,382,167,215
050,01,001,"Alabama","Autauga County",1,76,403,180,223
050,01,001,"Alabama","Autauga County",1,77,396,160,236
050,01,001,"Alabama","Autauga County",1,78,321,131,190
050,01,001,"Alabama","Autauga County",1,79,298,135,163
050,01,001,"Alabama","Autauga County",1,80,241,114,127
050,01,001,"Alabama","Autauga County",1,81,242,85,157
050,01,001,"Alabama","Autauga County",1,82,237,116,121
050,01,001,"Alabama","Autauga County",1,83,197,68,129
050,01,001,"Alabama","Autauga County",1,84,190,82,108
050,01,001,"Alabama","Autauga County",1,85,944,320,624
050,01,001,"Alabama","Autauga County",2,0,627,325,302
050,01,001,"Alabama","Autauga County",2,1,627,330,297
050,01,001,"Alabama","Autauga County",2,2,678,372,306
050,01,001,"Alabama","Autauga County",2,3,716,367,349
050,01,001,"Alabama","Autauga County",2,4,765,380,385
050,01,001,"Alabama","Autauga County",2,5,738,373,365
050,01,001,"Alabama","Autauga County",2,6,756,379,377
050,01,001,"Alabama","Autauga County",2,7,740,380,360
050,01,001,"Alabama","Autauga County",2,8,753,398,355
050,01,001,"Alabama","Autauga County",2,9,806,406,400
050,01,001,"Alabama","Autauga County",2,10,820,409,411
050,01,001,"Alabama","Autauga County",2,11,890,458,432
050,01,001,"Alabama","Autauga County",2,12,933,473,460
050,01,001,"Alabama","Autauga County",2,13,858,423,435
050,01,001,"Alabama","Autauga County",2,14,830,422,408
050,01,001,"Alabama","Autauga County",2,15,863,435,428
050,01,001,"Alabama","Autauga County",2,16,878,437,441
050,01,001,"Alabama","Autauga County",2,17,882,443,439
050,01,001,"Alabama","Autauga County",2,18,800,420,380
050,01,001,"Alabama","Autauga County",2,19,717,364,353
050,01,001,"Alabama","Autauga County",2,20,683,332,351
050,01,001,"Alabama","Autauga County",2,21,667,332,335
050,01,001,"Alabama","Autauga County",2,22,644,319,325
050,01,001,"Alabama","Autauga County",2,23,650,311,339
050,01,001,"Alabama","Autauga County",2,24,657,317,340
050,01,001,"Alabama","Autauga County",2,25,665,334,331
050,01,001,"Alabama","Autauga County",2,26,720,363,357
050,01,001,"Alabama","Autauga County",2,27,716,361,355
050,01,001,"Alabama","Autauga County",2,28,712,335,377
050,01,001,"Alabama","Autauga County",2,29,755,346,409
050,01,001,"Alabama","Autauga County",2,30,761,368,393
050,01,001,"Alabama","Autauga County",2,31,745,364,381
050,01,001,"Alabama","Autauga County",2,32,757,352,405
050,01,001,"Alabama","Autauga County",2,33,742,338,404
050,01,001,"Alabama","Autauga County",2,34,775,374,401
050,01,001,"Alabama","Autauga County",2,35,788,394,394
050,01,001,"Alabama","Autauga County",2,36,760,363,397
050,01,001,"Alabama","Autauga County",2,37,770,357,413
050,01,001,"Alabama","Autauga County",2,38,789,383,406
050,01,001,"Alabama","Autauga County",2,39,801,394,407
050,01,001,"Alabama","Autauga County",2,40,768,379,389
050,01,001,"Alabama","Autauga County",2,41,760,366,394
050,01,001,"Alabama","Autauga County",2,42,789,371,418
050,01,001,"Alabama","Autauga County",2,43,800,384,416
050,01,001,"Alabama","Autauga County",2,44,722,347,375
050,01,001,"Alabama","Autauga County",2,45,713,352,361
050,01,001,"Alabama","Autauga County",2,46,742,346,396
050,01,001,"Alabama","Autauga County",2,47,781,381,400
050,01,001,"Alabama","Autauga County",2,48,799,396,403
050,01,001,"Alabama","Autauga County",2,49,832,392,440
050,01,001,"Alabama","Autauga County",2,50,768,382,386
050,01,001,"Alabama","Autauga County",2,51,776,383,393
050,01,001,"Alabama","Autauga County",2,52,768,385,383
050,01,001,"Alabama","Autauga County",2,53,760,369,391
