"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,45,001,"South Carolina","Abbeville County",1,0,228,116,112
050,45,001,"South Carolina","Abbeville County",1,1,244,124,120
050,45,001,"South Carolina","Abbeville County",1,2,230,121,109
050,45,001,"South Carolina","Abbeville County",1,3,227,118,109
050,45,001,"South Carolina","Abbeville County",1,4,258,122,136
050,45,001,"South Carolina","Abbeville County",1,5,263,131,132
050,45,001,"South Carolina","Abbeville County",1,6,259,133,126
050,45,001,"South Carolina","Abbeville County",1,7,258,136,122
050,45,001,"South Carolina","Abbeville County",1,8,282,135,147
050,45,001,"South Carolina","Abbeville County",1,9,250,125,125
050,45,001,"South Carolina","Abbeville County",1,10,315,155,160
050,45,001,"South Carolina","Abbeville County",1,11,303,152,151
050,45,001,"South Carolina","Abbeville County",1,12,309,158,151
050,45,001,"South Carolina","Abbeville County",1,13,308,175,133
050,45,001,"South Carolina","Abbeville County",1,14,303,157,146
050,45,001,"South Carolina","Abbeville County",1,15,281,129,152
050,45,001,"South Carolina","Abbeville County",1,16,307,170,137
050,45,001,"South Carolina","Abbeville County",1,17,272,138,134
050,45,001,"South Carolina","Abbeville County",1,18,401,216,185
050,45,001,"South Carolina","Abbeville County",1,19,435,282,153
050,45,001,"South Carolina","Abbeville County",1,20,355,211,144
050,45,001,"South Carolina","Abbeville County",1,21,331,150,181
050,45,001,"South Carolina","Abbeville County",1,22,311,160,151
050,45,001,"South Carolina","Abbeville County",1,23,243,121,122
050,45,001,"South Carolina","Abbeville County",1,24,257,126,131
050,45,001,"South Carolina","Abbeville County",1,25,240,121,119
050,45,001,"South Carolina","Abbeville County",1,26,215,110,105
050,45,001,"South Carolina","Abbeville County",1,27,250,129,121
050,45,001,"South Carolina","Abbeville County",1,28,253,128,125
050,45,001,"South Carolina","Abbeville County",1,29,289,141,148
050,45,001,"South Carolina","Abbeville County",1,30,252,105,147
050,45,001,"South Carolina","Abbeville County",1,31,275,131,144
050,45,001,"South Carolina","Abbeville County",1,32,224,108,116
050,45,001,"South Carolina","Abbeville County",1,33,206,111,95
050,45,001,"South Carolina","Abbeville County",1,34,235,105,130
050,45,001,"South Carolina","Abbeville County",1,35,254,122,132
050,45,001,"South Carolina","Abbeville County",1,36,247,126,121
050,45,001,"South Carolina","Abbeville County",1,37,252,118,134
050,45,001,"South Carolina","Abbeville County",1,38,241,114,127
050,45,001,"South Carolina","Abbeville County",1,39,233,118,115
050,45,001,"South Carolina","Abbeville County",1,40,243,106,137
050,45,001,"South Carolina","Abbeville County",1,41,246,113,133
050,45,001,"South Carolina","Abbeville County",1,42,237,104,133
