"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,06,001,"California","Alameda County",1,0,18233,9266,8967
050,06,001,"California","Alameda County",1,1,18218,9197,9021
050,06,001,"California","Alameda County",1,2,18315,9352,8963
050,06,001,"California","Alameda County",1,3,19172,9765,9407
050,06,001,"California","Alameda County",1,4,19036,9793,9243
050,06,001,"California","Alameda County",1,5,19167,9859,9308
050,06,001,"California","Alameda County",1,6,19002,9606,9396
050,06,001,"California","Alameda County",1,7,19575,10066,9509
050,06,001,"California","Alameda County",1,8,18983,9776,9207
050,06,001,"California","Alameda County",1,9,19260,9843,9417
050,06,001,"California","Alameda County",1,10,19563,9929,9634
050,06,001,"California","Alameda County",1,11,20198,10405,9793
050,06,001,"California","Alameda County",1,12,20529,10674,9855
050,06,001,"California","Alameda County",1,13,19915,10211,9704
050,06,001,"California","Alameda County",1,14,19512,10067,9445
050,06,001,"California","Alameda County",1,15,19453,9866,9587
050,06,001,"California","Alameda County",1,16,19559,9949,9610
050,06,001,"California","Alameda County",1,17,19330,9963,9367
050,06,001,"California","Alameda County",1,18,22445,11291,11154
050,06,001,"California","Alameda County",1,19,22851,11391,11460
050,06,001,"California","Alameda County",1,20,22207,11005,11202
050,06,001,"California","Alameda County",1,21,21838,11191,10647
050,06,001,"California","Alameda County",1,22,21137,10599,10538
050,06,001,"California","Alameda County",1,23,21260,10878,10382
050,06,001,"California","Alameda County",1,24,21946,10888,11058
050,06,001,"California","Alameda County",1,25,22952,11561,11391
050,06,001,"California","Alameda County",1,26,23585,11848,11737
050,06,001,"California","Alameda County",1,27,24719,12359,12360
050,06,001,"California","Alameda County",1,28,26248,13001,13247
050,06,001,"California","Alameda County",1,29,27661,13453,14208
050,06,001,"California","Alameda County",1,30,28696,14108,14588
050,06,001,"California","Alameda County",1,31,28602,14090,14512
050,06,001,"California","Alameda County",1,32,28270,13918,14352
050,06,001,"California","Alameda County",1,33,27866,13764,14102
050,06,001,"California","Alameda County",1,34,28407,14122,14285
050,06,001,"California","Alameda County",1,35,28318,13911,14407
050,06,001,"California","Alameda County",1,36,27336,13529,13807
050,06,001,"California","Alameda County",1,37,27333,13448,13885
050,06,001,"California","Alameda County",1,38,27278,13322,13956
050,06,001,"California","Alameda County",1,39,26452,12780,13672
050,06,001,"California","Alameda County",1,40,25796,12688,13108
050,06,001,"California","Alameda County",1,41,24300,11977,12323
050,06,001,"California","Alameda County",1,42,23852,11715,12137
050,06,001,"California","Alameda County",1,43,22995,11224,11771
050,06,001,"California","Alameda County",1,44,22779,11274,11505
050,06,001,"California","Alameda County",1,45,22594,11221,11373
050,06,001,"California","Alameda County",1,46,22135,11085,11050
050,06,001,"California","Alameda County",1,47,22859,11316,11543
050,06,001,"California","Alameda County",1,48,22133,10889,11244
050,06,001,"California","Alameda County",1,49,23204,11564,11640
