"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,28,001,"Mississippi","Adams County",1,0,323,165,158
050,28,001,"Mississippi","Adams County",1,1,324,163,161
050,28,001,"Mississippi","Adams County",1,2,347,164,183
050,28,001,"Mississippi","Adams County",1,3,332,166,166
050,28,001,"Mississippi","Adams County",1,4,346,160,186
050,28,001,"Mississippi","Adams County",1,5,358,173,185
050,28,001,"Mississippi","Adams County",1,6,348,174,174
050,28,001,"Mississippi","Adams County",1,7,265,123,142
050,28,001,"Mississippi","Adams County",1,8,317,153,164
050,28,001,"Mississippi","Adams County",1,9,312,140,172
050,28,001,"Mississippi","Adams County",1,10,348,181,167
050,28,001,"Mississippi","Adams County",1,11,323,158,165
050,28,001,"Mississippi","Adams County",1,12,366,204,162
050,28,001,"Mississippi","Adams County",1,13,372,185,187
050,28,001,"Mississippi","Adams County",1,14,357,191,166
050,28,001,"Mississippi","Adams County",1,15,383,181,202
050,28,001,"Mississippi","Adams County",1,16,328,176,152
050,28,001,"Mississippi","Adams County",1,17,341,171,170
050,28,001,"Mississippi","Adams County",1,18,350,188,162
050,28,001,"Mississippi","Adams County",1,19,367,210,157
050,28,001,"Mississippi","Adams County",1,20,339,189,150
050,28,001,"Mississippi","Adams County",1,21,350,198,152
050,28,001,"Mississippi","Adams County",1,22,349,195,154
050,28,001,"Mississippi","Adams County",1,23,336,188,148
050,28,001,"Mississippi","Adams County",1,24,344,183,161
050,28,001,"Mississippi","Adams County",1,25,363,182,181
050,28,001,"Mississippi","Adams County",1,26,367,178,189
050,28,001,"Mississippi","Adams County",1,27,361,180,181
050,28,001,"Mississippi","Adams County",1,28,361,194,167
050,28,001,"Mississippi","Adams County",1,29,307,140,167
050,28,001,"Mississippi","Adams County",1,30,354,177,177
050,28,001,"Mississippi","Adams County",1,31,363,192,171
050,28,001,"Mississippi","Adams County",1,32,316,163,153
