"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,38,001,"North Dakota","Adams County",1,0,23,12,11
050,38,001,"North Dakota","Adams County",1,1,20,10,10
050,38,001,"North Dakota","Adams County",1,2,28,15,13
050,38,001,"North Dakota","Adams County",1,3,28,16,12
050,38,001,"North Dakota","Adams County",1,4,24,11,13
050,38,001,"North Dakota","Adams County",1,5,25,8,17
050,38,001,"North Dakota","Adams County",1,6,22,12,10
050,38,001,"North Dakota","Adams County",1,7,28,15,13
050,38,001,"North Dakota","Adams County",1,8,28,13,15
050,38,001,"North Dakota","Adams County",1,9,20,11,9
050,38,001,"North Dakota","Adams County",1,10,29,14,15
050,38,001,"North Dakota","Adams County",1,11,18,4,14
050,38,001,"North Dakota","Adams County",1,12,27,15,12
050,38,001,"North Dakota","Adams County",1,13,26,12,14
050,38,001,"North Dakota","Adams County",1,14,25,12,13
050,38,001,"North Dakota","Adams County",1,15,20,16,4
050,38,001,"North Dakota","Adams County",1,16,32,17,15
050,38,001,"North Dakota","Adams County",1,17,23,9,14
050,38,001,"North Dakota","Adams County",1,18,33,17,16
050,38,001,"North Dakota","Adams County",1,19,16,10,6
050,38,001,"North Dakota","Adams County",1,20,11,5,6
050,38,001,"North Dakota","Adams County",1,21,15,9,6
050,38,001,"North Dakota","Adams County",1,22,16,6,10
050,38,001,"North Dakota","Adams County",1,23,13,6,7
050,38,001,"North Dakota","Adams County",1,24,14,7,7
050,38,001,"North Dakota","Adams County",1,25,17,6,11
050,38,001,"North Dakota","Adams County",1,26,20,9,11
050,38,001,"North Dakota","Adams County",1,27,21,13,8
050,38,001,"North Dakota","Adams County",1,28,11,5,6
050,38,001,"North Dakota","Adams County",1,29,20,9,11
050,38,001,"North Dakota","Adams County",1,30,24,17,7
050,38,001,"North Dakota","Adams County",1,31,25,12,13
050,38,001,"North Dakota","Adams County",1,32,16,11,5
050,38,001,"North Dakota","Adams County",1,33,26,11,15
050,38,001,"North Dakota","Adams County",1,34,24,14,10
050,38,001,"North Dakota","Adams County",1,35,21,13,8
050,38,001,"North Dakota","Adams County",1,36,27,16,11
050,38,001,"North Dakota","Adams County",1,37,18,6,12
050,38,001,"North Dakota","Adams County",1,38,20,12,8
050,38,001,"North Dakota","Adams County",1,39,12,5,7
050,38,001,"North Dakota","Adams County",1,40,21,12,9
050,38,001,"North Dakota","Adams County",1,41,16,7,9
050,38,001,"North Dakota","Adams County",1,42,21,9,12
050,38,001,"North Dakota","Adams County",1,43,14,9,5
050,38,001,"North Dakota","Adams County",1,44,15,8,7
050,38,001,"North Dakota","Adams County",1,45,21,10,11
050,38,001,"North Dakota","Adams County",1,46,31,13,18
050,38,001,"North Dakota","Adams County",1,47,19,6,13
050,38,001,"North Dakota","Adams County",1,48,16,6,10
050,38,001,"North Dakota","Adams County",1,49,21,13,8
050,38,001,"North Dakota","Adams County",1,50,27,11,16
050,38,001,"North Dakota","Adams County",1,51,26,15,11
050,38,001,"North Dakota","Adams County",1,52,19,6,13
050,38,001,"North Dakota","Adams County",1,53,26,14,12
050,38,001,"North Dakota","Adams County",1,54,20,12,8
050,38,001,"North Dakota","Adams County",1,55,35,16,19
050,38,001,"North Dakota","Adams County",1,56,36,20,16
050,38,001,"North Dakota","Adams County",1,57,42,15,27
