"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,17,001,"Illinois","Adams County",1,0,734,367,367
050,17,001,"Illinois","Adams County",1,1,771,368,403
050,17,001,"Illinois","Adams County",1,2,794,407,387
050,17,001,"Illinois","Adams County",1,3,839,448,391
050,17,001,"Illinois","Adams County",1,4,834,444,390
050,17,001,"Illinois","Adams County",1,5,830,410,420
050,17,001,"Illinois","Adams County",1,6,838,440,398
050,17,001,"Illinois","Adams County",1,7,807,423,384
050,17,001,"Illinois","Adams County",1,8,766,396,370
050,17,001,"Illinois","Adams County",1,9,835,456,379
050,17,001,"Illinois","Adams County",1,10,815,398,417
050,17,001,"Illinois","Adams County",1,11,841,436,405
050,17,001,"Illinois","Adams County",1,12,831,416,415
050,17,001,"Illinois","Adams County",1,13,901,455,446
050,17,001,"Illinois","Adams County",1,14,866,446,420
050,17,001,"Illinois","Adams County",1,15,853,465,388
050,17,001,"Illinois","Adams County",1,16,789,410,379
050,17,001,"Illinois","Adams County",1,17,809,394,415
050,17,001,"Illinois","Adams County",1,18,822,403,419
050,17,001,"Illinois","Adams County",1,19,888,466,422
050,17,001,"Illinois","Adams County",1,20,844,446,398
050,17,001,"Illinois","Adams County",1,21,772,393,379
050,17,001,"Illinois","Adams County",1,22,751,389,362
050,17,001,"Illinois","Adams County",1,23,679,343,336
050,17,001,"Illinois","Adams County",1,24,682,332,350
050,17,001,"Illinois","Adams County",1,25,737,373,364
050,17,001,"Illinois","Adams County",1,26,705,354,351
050,17,001,"Illinois","Adams County",1,27,741,374,367
050,17,001,"Illinois","Adams County",1,28,780,402,378
050,17,001,"Illinois","Adams County",1,29,820,388,432
050,17,001,"Illinois","Adams County",1,30,773,368,405
050,17,001,"Illinois","Adams County",1,31,770,399,371
050,17,001,"Illinois","Adams County",1,32,801,390,411
050,17,001,"Illinois","Adams County",1,33,799,384,415
050,17,001,"Illinois","Adams County",1,34,735,366,369
050,17,001,"Illinois","Adams County",1,35,782,384,398
050,17,001,"Illinois","Adams County",1,36,791,378,413
050,17,001,"Illinois","Adams County",1,37,789,391,398
050,17,001,"Illinois","Adams County",1,38,827,398,429
050,17,001,"Illinois","Adams County",1,39,802,416,386
050,17,001,"Illinois","Adams County",1,40,818,420,398
050,17,001,"Illinois","Adams County",1,41,764,395,369
050,17,001,"Illinois","Adams County",1,42,736,360,376
050,17,001,"Illinois","Adams County",1,43,635,298,337
050,17,001,"Illinois","Adams County",1,44,699,365,334
050,17,001,"Illinois","Adams County",1,45,688,361,327
050,17,001,"Illinois","Adams County",1,46,648,311,337
050,17,001,"Illinois","Adams County",1,47,704,360,344
